ID,Exchange,Instrument,Market Active?,REST API root,Search helper
11364,binance,gobtc,true,https://api.cryptowat.ch/markets/binance/gobtc,binance gobtc
1092,binance,grsbtc,true,https://api.cryptowat.ch/markets/binance/grsbtc,binance grsbtc
1935,binance,grseth,true,https://api.cryptowat.ch/markets/binance/grseth,binance grseth
1936,binance,gtobnb,true,https://api.cryptowat.ch/markets/binance/gtobnb,binance gtobnb
1236,binance,gtobtc,true,https://api.cryptowat.ch/markets/binance/gtobtc,binance gtobtc
1237,binance,gtoeth,true,https://api.cryptowat.ch/markets/binance/gtoeth,binance gtoeth
60576,binance,gtopax,FALSE,https://api.cryptowat.ch/markets/binance/gtopax,binance gtopax
60577,binance,gtotusd,FALSE,https://api.cryptowat.ch/markets/binance/gtotusd,binance gtotusd
60578,binance,gtousdc,FALSE,https://api.cryptowat.ch/markets/binance/gtousdc,binance gtousdc
60579,binance,gtousdt,true,https://api.cryptowat.ch/markets/binance/gtousdt,binance gtousdt
1939,binance,gvtbtc,true,https://api.cryptowat.ch/markets/binance/gvtbtc,binance gvtbtc
1781,binance,gvteth,true,https://api.cryptowat.ch/markets/binance/gvteth,binance gvteth
2125,binance,gxsbtc,true,https://api.cryptowat.ch/markets/binance/gxsbtc,binance gxsbtc
1941,binance,gxseth,true,https://api.cryptowat.ch/markets/binance/gxseth,binance gxseth
61201,binance,hbarbnb,true,https://api.cryptowat.ch/markets/binance/hbarbnb,binance hbarbnb
61202,binance,hbarbtc,true,https://api.cryptowat.ch/markets/binance/hbarbtc,binance hbarbtc
61203,binance,hbarusdt,true,https://api.cryptowat.ch/markets/binance/hbarusdt,binance hbarusdt
5191,binance,hcbtc,true,https://api.cryptowat.ch/markets/binance/hcbtc,binance hcbtc
5192,binance,hceth,true,https://api.cryptowat.ch/markets/binance/hceth,binance hceth
61187,binance,hcusdt,true,https://api.cryptowat.ch/markets/binance/hcusdt,binance hcusdt
29780,binance,hotbnb,true,https://api.cryptowat.ch/markets/binance/hotbnb,binance hotbnb
4864,binance,hotbtc,true,https://api.cryptowat.ch/markets/binance/hotbtc,binance hotbtc
4865,binance,hoteth,true,https://api.cryptowat.ch/markets/binance/hoteth,binance hoteth
29781,binance,hotusdt,true,https://api.cryptowat.ch/markets/binance/hotusdt,binance hotusdt
1772,binance,hsrbtc,FALSE,https://api.cryptowat.ch/markets/binance/hsrbtc,binance hsrbtc
1943,binance,hsreth,FALSE,https://api.cryptowat.ch/markets/binance/hsreth,binance hsreth
609,binance,icnbtc,FALSE,https://api.cryptowat.ch/markets/binance/icnbtc,binance icnbtc
589,binance,icneth,FALSE,https://api.cryptowat.ch/markets/binance/icneth,binance icneth
1945,binance,icxbnb,true,https://api.cryptowat.ch/markets/binance/icxbnb,binance icxbnb
639,binance,icxbtc,true,https://api.cryptowat.ch/markets/binance/icxbtc,binance icxbtc
61779,binance,icxbusd,true,https://api.cryptowat.ch/markets/binance/icxbusd,binance icxbusd
640,binance,icxeth,true,https://api.cryptowat.ch/markets/binance/icxeth,binance icxeth
1653,binance,icxusdt,true,https://api.cryptowat.ch/markets/binance/icxusdt,binance icxusdt
2126,binance,insbtc,true,https://api.cryptowat.ch/markets/binance/insbtc,binance insbtc
1949,binance,inseth,true,https://api.cryptowat.ch/markets/binance/inseth,binance inseth
59388,binance,iostbnb,true,https://api.cryptowat.ch/markets/binance/iostbnb,binance iostbnb
1792,binance,iostbtc,true,https://api.cryptowat.ch/markets/binance/iostbtc,binance iostbtc
1951,binance,iosteth,true,https://api.cryptowat.ch/markets/binance/iosteth,binance iosteth
59389,binance,iostusdt,true,https://api.cryptowat.ch/markets/binance/iostusdt,binance iostusdt
2218,binance,iotabnb,true,https://api.cryptowat.ch/markets/binance/iotabnb,binance iotabnb
650,binance,iotabtc,true,https://api.cryptowat.ch/markets/binance/iotabtc,binance iotabtc
2217,binance,iotaeth,true,https://api.cryptowat.ch/markets/binance/iotaeth,binance iotaeth
2219,binance,iotausdt,true,https://api.cryptowat.ch/markets/binance/iotausdt,binance iotausdt
649,binance,iotaxlm,true,https://api.cryptowat.ch/markets/binance/iotaxlm,binance iotaxlm
2127,binance,iotxbtc,true,https://api.cryptowat.ch/markets/binance/iotxbtc,binance iotxbtc
1952,binance,iotxeth,true,https://api.cryptowat.ch/markets/binance/iotxeth,binance iotxeth
61429,binance,iotxusdt,true,https://api.cryptowat.ch/markets/binance/iotxusdt,binance iotxusdt
61384,binance,kavabnb,true,https://api.cryptowat.ch/markets/binance/kavabnb,binance kavabnb
61385,binance,kavabtc,true,https://api.cryptowat.ch/markets/binance/kavabtc,binance kavabtc
61386,binance,kavausdt,true,https://api.cryptowat.ch/markets/binance/kavausdt,binance kavausdt
2929,binance,keybtc,true,https://api.cryptowat.ch/markets/binance/keybtc,binance keybtc
2928,binance,keyeth,true,https://api.cryptowat.ch/markets/binance/keyeth,binance keyeth
60954,binance,keyusdt,true,https://api.cryptowat.ch/markets/binance/keyusdt,binance keyusdt
947,binance,kmdbtc,true,https://api.cryptowat.ch/markets/binance/kmdbtc,binance kmdbtc
1634,binance,kmdeth,true,https://api.cryptowat.ch/markets/binance/kmdeth,binance kmdeth
1139,binance,kncbtc,true,https://api.cryptowat.ch/markets/binance/kncbtc,binance kncbtc
1140,binance,knceth,true,https://api.cryptowat.ch/markets/binance/knceth,binance knceth
1789,binance,lendbtc,true,https://api.cryptowat.ch/markets/binance/lendbtc,binance lendbtc
1644,binance,lendeth,true,https://api.cryptowat.ch/markets/binance/lendeth,binance lendeth
963,binance,linkbtc,true,https://api.cryptowat.ch/markets/binance/linkbtc,binance linkbtc
61308,binance,linkbusd,true,https://api.cryptowat.ch/markets/binance/linkbusd,binance linkbusd
964,binance,linketh,true,https://api.cryptowat.ch/markets/binance/linketh,binance linketh
11353,binance,linkpax,true,https://api.cryptowat.ch/markets/binance/linkpax,binance linkpax
11354,binance,linktusd,true,https://api.cryptowat.ch/markets/binance/linktusd,binance linktusd
11355,binance,linkusdc,true,https://api.cryptowat.ch/markets/binance/linkusdc,binance linkusdc
11356,binance,linkusdt,true,https://api.cryptowat.ch/markets/binance/linkusdt,binance linkusdt
2128,binance,loombnb,true,https://api.cryptowat.ch/markets/binance/loombnb,binance loombnb
1957,binance,loombtc,true,https://api.cryptowat.ch/markets/binance/loombtc,binance loombtc
1958,binance,loometh,true,https://api.cryptowat.ch/markets/binance/loometh,binance loometh
936,binance,lrcbtc,true,https://api.cryptowat.ch/markets/binance/lrcbtc,binance lrcbtc
937,binance,lrceth,true,https://api.cryptowat.ch/markets/binance/lrceth,binance lrceth
1961,binance,lskbnb,true,https://api.cryptowat.ch/markets/binance/lskbnb,binance lskbnb
626,binance,lskbtc,true,https://api.cryptowat.ch/markets/binance/lskbtc,binance lskbtc
627,binance,lsketh,true,https://api.cryptowat.ch/markets/binance/lsketh,binance lsketh
61782,binance,lskusdt,true,https://api.cryptowat.ch/markets/binance/lskusdt,binance lskusdt
1964,binance,ltcbnb,true,https://api.cryptowat.ch/markets/binance/ltcbnb,binance ltcbnb
581,binance,ltcbtc,true,https://api.cryptowat.ch/markets/binance/ltcbtc,binance ltcbtc
61307,binance,ltcbusd,true,https://api.cryptowat.ch/markets/binance/ltcbusd,binance ltcbusd
630,binance,ltceth,true,https://api.cryptowat.ch/markets/binance/ltceth,binance ltceth
12208,binance,ltcpax,true,https://api.cryptowat.ch/markets/binance/ltcpax,binance ltcpax
12209,binance,ltctusd,true,https://api.cryptowat.ch/markets/binance/ltctusd,binance ltctusd
12210,binance,ltcusdc,true,https://api.cryptowat.ch/markets/binance/ltcusdc,binance ltcusdc
631,binance,ltcusdt,true,https://api.cryptowat.ch/markets/binance/ltcusdt,binance ltcusdt
61793,binance,ltobnb,true,https://api.cryptowat.ch/markets/binance/ltobnb,binance ltobnb
61794,binance,ltobtc,true,https://api.cryptowat.ch/markets/binance/ltobtc,binance ltobtc
61795,binance,ltousdt,true,https://api.cryptowat.ch/markets/binance/ltousdt,binance ltousdt
1155,binance,lunbtc,true,https://api.cryptowat.ch/markets/binance/lunbtc,binance lunbtc
1153,binance,luneth,FALSE,https://api.cryptowat.ch/markets/binance/luneth,binance luneth
956,binance,manabtc,true,https://api.cryptowat.ch/markets/binance/manabtc,binance manabtc
957,binance,manaeth,true,https://api.cryptowat.ch/markets/binance/manaeth,binance manaeth
60124,binance,maticbnb,true,https://api.cryptowat.ch/markets/binance/maticbnb,binance maticbnb
60125,binance,maticbtc,true,https://api.cryptowat.ch/markets/binance/maticbtc,binance maticbtc
60126,binance,maticusdt,true,https://api.cryptowat.ch/markets/binance/maticusdt,binance maticusdt
61908,binance,mblbnb,true,https://api.cryptowat.ch/markets/binance/mblbnb,binance mblbnb
61909,binance,mblbtc,true,https://api.cryptowat.ch/markets/binance/mblbtc,binance mblbtc
61910,binance,mblusdt,true,https://api.cryptowat.ch/markets/binance/mblusdt,binance mblusdt
1971,binance,mcobnb,true,https://api.cryptowat.ch/markets/binance/mcobnb,binance mcobnb
962,binance,mcobtc,true,https://api.cryptowat.ch/markets/binance/mcobtc,binance mcobtc
960,binance,mcoeth,true,https://api.cryptowat.ch/markets/binance/mcoeth,binance mcoeth
61446,binance,mcousdt,true,https://api.cryptowat.ch/markets/binance/mcousdt,binance mcousdt
2129,binance,mdabtc,true,https://api.cryptowat.ch/markets/binance/mdabtc,binance mdabtc
1972,binance,mdaeth,true,https://api.cryptowat.ch/markets/binance/mdaeth,binance mdaeth
4764,binance,mftbnb,true,https://api.cryptowat.ch/markets/binance/mftbnb,binance mftbnb
4761,binance,mftbtc,true,https://api.cryptowat.ch/markets/binance/mftbtc,binance mftbtc
4762,binance,mfteth,true,https://api.cryptowat.ch/markets/binance/mfteth,binance mfteth
60955,binance,mftusdt,true,https://api.cryptowat.ch/markets/binance/mftusdt,binance mftusdt
5551,binance,mithbnb,true,https://api.cryptowat.ch/markets/binance/mithbnb,binance mithbnb
5550,binance,mithbtc,true,https://api.cryptowat.ch/markets/binance/mithbtc,binance mithbtc
59900,binance,mithusdt,true,https://api.cryptowat.ch/markets/binance/mithusdt,binance mithusdt
2130,binance,modbtc,FALSE,https://api.cryptowat.ch/markets/binance/modbtc,binance modbtc
1973,binance,modeth,FALSE,https://api.cryptowat.ch/markets/binance/modeth,binance modeth
1777,binance,mthbtc,true,https://api.cryptowat.ch/markets/binance/mthbtc,binance mthbtc
1629,binance,mtheth,true,https://api.cryptowat.ch/markets/binance/mtheth,binance mtheth
2131,binance,mtlbtc,true,https://api.cryptowat.ch/markets/binance/mtlbtc,binance mtlbtc
1976,binance,mtleth,true,https://api.cryptowat.ch/markets/binance/mtleth,binance mtleth
60944,binance,mtlusdt,true,https://api.cryptowat.ch/markets/binance/mtlusdt,binance mtlusdt
1977,binance,nanobnb,true,https://api.cryptowat.ch/markets/binance/nanobnb,binance nanobnb
1058,binance,nanobtc,true,https://api.cryptowat.ch/markets/binance/nanobtc,binance nanobtc
61884,binance,nanobusd,true,https://api.cryptowat.ch/markets/binance/nanobusd,binance nanobusd
1059,binance,nanoeth,true,https://api.cryptowat.ch/markets/binance/nanoeth,binance nanoeth
59571,binance,nanousdt,true,https://api.cryptowat.ch/markets/binance/nanousdt,binance nanousdt
2937,binance,nasbnb,true,https://api.cryptowat.ch/markets/binance/nasbnb,binance nasbnb
2935,binance,nasbtc,true,https://api.cryptowat.ch/markets/binance/nasbtc,binance nasbtc
2936,binance,naseth,true,https://api.cryptowat.ch/markets/binance/naseth,binance naseth
1980,binance,navbnb,FALSE,https://api.cryptowat.ch/markets/binance/navbnb,binance navbnb
638,binance,navbtc,true,https://api.cryptowat.ch/markets/binance/navbtc,binance navbtc
1982,binance,naveth,FALSE,https://api.cryptowat.ch/markets/binance/naveth,binance naveth
2132,binance,ncashbnb,FALSE,https://api.cryptowat.ch/markets/binance/ncashbnb,binance ncashbnb
1983,binance,ncashbtc,true,https://api.cryptowat.ch/markets/binance/ncashbtc,binance ncashbtc
1984,binance,ncasheth,true,https://api.cryptowat.ch/markets/binance/ncasheth,binance ncasheth
1985,binance,neblbnb,true,https://api.cryptowat.ch/markets/binance/neblbnb,binance neblbnb
1790,binance,neblbtc,true,https://api.cryptowat.ch/markets/binance/neblbtc,binance neblbtc
1645,binance,nebleth,true,https://api.cryptowat.ch/markets/binance/nebleth,binance nebleth
1988,binance,neobnb,true,https://api.cryptowat.ch/markets/binance/neobnb,binance neobnb
582,binance,neobtc,true,https://api.cryptowat.ch/markets/binance/neobtc,binance neobtc
61832,binance,neobusd,true,https://api.cryptowat.ch/markets/binance/neobusd,binance neobusd
599,binance,neoeth,true,https://api.cryptowat.ch/markets/binance/neoeth,binance neoeth
59430,binance,neopax,true,https://api.cryptowat.ch/markets/binance/neopax,binance neopax
7556,binance,neotusd,true,https://api.cryptowat.ch/markets/binance/neotusd,binance neotusd
59431,binance,neousdc,true,https://api.cryptowat.ch/markets/binance/neousdc,binance neousdc
624,binance,neousdt,true,https://api.cryptowat.ch/markets/binance/neousdt,binance neousdt
61262,binance,nknbnb,true,https://api.cryptowat.ch/markets/binance/nknbnb,binance nknbnb
61263,binance,nknbtc,true,https://api.cryptowat.ch/markets/binance/nknbtc,binance nknbtc
61264,binance,nknusdt,true,https://api.cryptowat.ch/markets/binance/nknusdt,binance nknusdt
4783,binance,npxsbtc,FALSE,https://api.cryptowat.ch/markets/binance/npxsbtc,binance npxsbtc
4782,binance,npxseth,true,https://api.cryptowat.ch/markets/binance/npxseth,binance npxseth
60905,binance,npxsusdc,FALSE,https://api.cryptowat.ch/markets/binance/npxsusdc,binance npxsusdc
60906,binance,npxsusdt,true,https://api.cryptowat.ch/markets/binance/npxsusdt,binance npxsusdt
1797,binance,nulsbnb,true,https://api.cryptowat.ch/markets/binance/nulsbnb,binance nulsbnb
1800,binance,nulsbtc,true,https://api.cryptowat.ch/markets/binance/nulsbtc,binance nulsbtc
1802,binance,nulseth,true,https://api.cryptowat.ch/markets/binance/nulseth,binance nulseth
4863,binance,nulsusdt,true,https://api.cryptowat.ch/markets/binance/nulsusdt,binance nulsusdt
1990,binance,nxsbnb,true,https://api.cryptowat.ch/markets/binance/nxsbnb,binance nxsbnb
1273,binance,nxsbtc,true,https://api.cryptowat.ch/markets/binance/nxsbtc,binance nxsbtc
1992,binance,nxseth,true,https://api.cryptowat.ch/markets/binance/nxseth,binance nxseth
1630,binance,oaxbtc,true,https://api.cryptowat.ch/markets/binance/oaxbtc,binance oaxbtc
1773,binance,oaxeth,true,https://api.cryptowat.ch/markets/binance/oaxeth,binance oaxeth
61786,binance,ognbnb,true,https://api.cryptowat.ch/markets/binance/ognbnb,binance ognbnb
61787,binance,ognbtc,true,https://api.cryptowat.ch/markets/binance/ognbtc,binance ognbtc
61788,binance,ognusdt,true,https://api.cryptowat.ch/markets/binance/ognusdt,binance ognusdt
59572,binance,omgbnb,true,https://api.cryptowat.ch/markets/binance/omgbnb,binance omgbnb
591,binance,omgbtc,true,https://api.cryptowat.ch/markets/binance/omgbtc,binance omgbtc
592,binance,omgeth,true,https://api.cryptowat.ch/markets/binance/omgeth,binance omgeth
59573,binance,omgusdt,true,https://api.cryptowat.ch/markets/binance/omgusdt,binance omgusdt
60545,binance,onebnb,true,https://api.cryptowat.ch/markets/binance/onebnb,binance onebnb
60546,binance,onebtc,true,https://api.cryptowat.ch/markets/binance/onebtc,binance onebtc
60547,binance,onepax,FALSE,https://api.cryptowat.ch/markets/binance/onepax,binance onepax
60548,binance,onetusd,FALSE,https://api.cryptowat.ch/markets/binance/onetusd,binance onetusd
60549,binance,oneusdc,true,https://api.cryptowat.ch/markets/binance/oneusdc,binance oneusdc
60550,binance,oneusdt,true,https://api.cryptowat.ch/markets/binance/oneusdt,binance oneusdt
1994,binance,ontbnb,true,https://api.cryptowat.ch/markets/binance/ontbnb,binance ontbnb
1795,binance,ontbtc,true,https://api.cryptowat.ch/markets/binance/ontbtc,binance ontbtc
61885,binance,ontbusd,true,https://api.cryptowat.ch/markets/binance/ontbusd,binance ontbusd
1647,binance,onteth,true,https://api.cryptowat.ch/markets/binance/onteth,binance onteth
60861,binance,ontpax,true,https://api.cryptowat.ch/markets/binance/ontpax,binance ontpax
60862,binance,ontusdc,true,https://api.cryptowat.ch/markets/binance/ontusdc,binance ontusdc
1652,binance,ontusdt,true,https://api.cryptowat.ch/markets/binance/ontusdt,binance ontusdt
2133,binance,ostbnb,true,https://api.cryptowat.ch/markets/binance/ostbnb,binance ostbnb
1998,binance,ostbtc,true,https://api.cryptowat.ch/markets/binance/ostbtc,binance ostbtc
1999,binance,osteth,true,https://api.cryptowat.ch/markets/binance/osteth,binance osteth
5295,binance,paxbnb,FALSE,https://api.cryptowat.ch/markets/binance/paxbnb,binance paxbnb
5296,binance,paxbtc,FALSE,https://api.cryptowat.ch/markets/binance/paxbtc,binance paxbtc
5297,binance,paxeth,FALSE,https://api.cryptowat.ch/markets/binance/paxeth,binance paxeth
11290,binance,paxtusd,true,https://api.cryptowat.ch/markets/binance/paxtusd,binance paxtusd
5298,binance,paxusdt,true,https://api.cryptowat.ch/markets/binance/paxusdt,binance paxusdt
61031,binance,perlbnb,true,https://api.cryptowat.ch/markets/binance/perlbnb,binance perlbnb
61032,binance,perlbtc,true,https://api.cryptowat.ch/markets/binance/perlbtc,binance perlbtc
61033,binance,perlusdc,true,https://api.cryptowat.ch/markets/binance/perlusdc,binance perlusdc
61034,binance,perlusdt,true,https://api.cryptowat.ch/markets/binance/perlusdt,binance perlusdt
11387,binance,phxbnb,FALSE,https://api.cryptowat.ch/markets/binance/phxbnb,binance phxbnb
11388,binance,phxbtc,FALSE,https://api.cryptowat.ch/markets/binance/phxbtc,binance phxbtc
11389,binance,phxeth,FALSE,https://api.cryptowat.ch/markets/binance/phxeth,binance phxeth
2000,binance,pivxbnb,true,https://api.cryptowat.ch/markets/binance/pivxbnb,binance pivxbnb
953,binance,pivxbtc,true,https://api.cryptowat.ch/markets/binance/pivxbtc,binance pivxbtc
2002,binance,pivxeth,true,https://api.cryptowat.ch/markets/binance/pivxeth,binance pivxeth
2003,binance,poabnb,true,https://api.cryptowat.ch/markets/binance/poabnb,binance poabnb
